Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59957,Hobblebush-1 (HB),483,Leaves,Leaves,2014,5,20,140,2456798,6,2014,9,30,273,2456931,15,13,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59957,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,9,22,265,2456923,24,2014,9,30,273,2456931,15,2,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69183,Yellow Birch-1 (157),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69184,Yellow Birch-2 (158),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69185,Yellow Birch-3 (159),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69183,Yellow Birch-1 (157),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69184,Yellow Birch-2 (158),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69185,Yellow Birch-3 (159),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69183,Yellow Birch-1 (157),471,Leaves,Falling leaves,2014,10,15,288,2456946,15,2014,10,15,288,2456946,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69183,Yellow Birch-1 (157),483,Leaves,Leaves,2014,5,20,140,2456798,6,2014,10,15,288,2456946,-9999,15,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69184,Yellow Birch-2 (158),483,Leaves,Leaves,2014,5,20,140,2456798,6,2014,9,30,273,2456931,15,14,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69185,Yellow Birch-3 (159),483,Leaves,Leaves,2014,5,20,140,2456798,6,2014,9,30,273,2456931,15,14,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69183,Yellow Birch-1 (157),498,Leaves,Colored leaves,2014,9,22,265,2456923,24,2014,10,15,288,2456946,-9999,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69184,Yellow Birch-2 (158),498,Leaves,Colored leaves,2014,9,22,265,2456923,24,2014,9,30,273,2456931,15,2,0,-9999
'-9999','20322',Appalachian Mountain Club,16240,Tuckerman Ravine Trail (TUCKS2),44.25872,-71.2537,643,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69185,Yellow Birch-3 (159),498,Leaves,Colored leaves,2014,8,29,241,2456899,23,2014,9,30,273,2456931,15,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,79,Fagus,grandifolia,American beech,Plantae,69453,American beech-1 (171),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,79,Fagus,grandifolia,American beech,Plantae,69453,American beech-1 (171),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,79,Fagus,grandifolia,American beech,Plantae,69453,American beech-1 (171),471,Leaves,Falling leaves,2014,10,15,288,2456946,15,2014,10,15,288,2456946,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,79,Fagus,grandifolia,American beech,Plantae,69453,American beech-1 (171),483,Leaves,Leaves,2014,6,1,152,2456810,12,2014,10,15,288,2456946,-9999,14,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,79,Fagus,grandifolia,American beech,Plantae,69453,American beech-1 (171),498,Leaves,Colored leaves,2014,8,29,241,2456899,23,2014,10,15,288,2456946,-9999,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59961,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,5,12,132,2456790,-9999,2014,5,14,134,2456792,6,2,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59961,Hobblebush-1 (HB),467,Leaves,Increasing leaf size,2014,5,20,140,2456798,6,2014,6,15,166,2456824,6,5,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59961,Hobblebush-1 (HB),471,Leaves,Falling leaves,2014,10,15,288,2456946,15,2014,10,15,288,2456946,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59961,Hobblebush-1 (HB),483,Leaves,Leaves,2014,5,20,140,2456798,6,2014,10,15,288,2456946,-9999,15,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59961,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,8,6,218,2456876,9,2014,10,15,288,2456946,-9999,5,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69187,yellow birch-1 (161),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69451,yellow birch-2 (162),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69452,yellow birch-3 (163),371,Leaves,Breaking leaf buds,2014,5,20,140,2456798,6,2014,5,20,140,2456798,12,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69187,yellow birch-1 (161),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69451,yellow birch-2 (162),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69452,yellow birch-3 (163),467,Leaves,Increasing leaf size,2014,6,1,152,2456810,12,2014,6,15,166,2456824,6,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69187,yellow birch-1 (161),471,Leaves,Falling leaves,2014,10,15,288,2456946,15,2014,10,15,288,2456946,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69452,yellow birch-3 (163),471,Leaves,Falling leaves,2014,10,15,288,2456946,15,2014,10,15,288,2456946,-9999,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69187,yellow birch-1 (161),483,Leaves,Leaves,2014,6,1,152,2456810,12,2014,10,15,288,2456946,-9999,14,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69451,yellow birch-2 (162),483,Leaves,Leaves,2014,6,1,152,2456810,12,2014,9,30,273,2456931,15,13,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69452,yellow birch-3 (163),483,Leaves,Leaves,2014,6,1,152,2456810,12,2014,10,15,288,2456946,-9999,14,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69187,yellow birch-1 (161),498,Leaves,Colored leaves,2014,8,29,241,2456899,23,2014,10,15,288,2456946,-9999,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69451,yellow birch-2 (162),498,Leaves,Colored leaves,2014,8,29,241,2456899,23,2014,9,30,273,2456931,15,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16241,Tuckerman on Blanchard  (TUCKS3),44.261089,-71.253601,627,NH,97,Betula,alleghaniensis,yellow birch,Plantae,69452,yellow birch-3 (163),498,Leaves,Colored leaves,2014,9,22,265,2456923,24,2014,10,15,288,2456946,-9999,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16243,Zealand Falls Hut (ZEAL2),44.195461,-71.495796,809,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59969,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,6,7,158,2456816,-9999,2014,7,25,206,2456864,37,3,1,-9999
'-9999','20322',Appalachian Mountain Club,16243,Zealand Falls Hut (ZEAL2),44.195461,-71.495796,809,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59969,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,9,15,258,2456916,11,2014,9,19,262,2456920,9,2,1,-9999
'-9999','20322',Appalachian Mountain Club,16243,Zealand Falls Hut (ZEAL2),44.195461,-71.495796,809,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59969,Hobblebush-1 (HB),467,Leaves,Increasing leaf size,2014,6,7,158,2456816,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16243,Zealand Falls Hut (ZEAL2),44.195461,-71.495796,809,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59969,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,7,158,2456816,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16243,Zealand Falls Hut (ZEAL2),44.195461,-71.495796,809,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59969,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,6,7,158,2456816,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,6,7,158,2456816,-9999,2014,7,31,212,2456870,31,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),467,Leaves,Increasing leaf size,2014,6,7,158,2456816,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),471,Leaves,Falling leaves,2014,9,15,258,2456916,11,2014,9,19,262,2456920,9,2,0,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,7,158,2456816,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,6,7,158,2456816,-9999,2014,6,7,158,2456816,48,1,1,-9999
'-9999','20322',Appalachian Mountain Club,16244,Zealand Falls Hut (ZEAL3),44.195919,-71.494003,785,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59974,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,9,15,258,2456916,11,2014,9,28,271,2456929,2,3,1,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,6,19,170,2456828,-9999,2014,7,31,212,2456870,31,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),467,Leaves,Increasing leaf size,2014,6,19,170,2456828,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),471,Leaves,Falling leaves,2014,9,15,258,2456916,11,2014,9,30,273,2456931,-9999,4,0,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,19,170,2456828,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,6,19,170,2456828,-9999,2014,6,19,170,2456828,36,1,1,-9999
'-9999','20322',Appalachian Mountain Club,16245,Zealand Falls Hut (ZEAL4),44.195629,-71.492996,762,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59979,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,7,31,212,2456870,6,2014,9,30,273,2456931,-9999,7,1,-9999
'-9999','20322',Appalachian Mountain Club,16246,Zealand Falls Hut (ZEAL5),44.195671,-71.490402,743,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59984,Hobblebush-1 (HB),371,Leaves,Breaking leaf buds,2014,6,19,170,2456828,-9999,2014,7,31,212,2456870,31,3,0,-9999
'-9999','20322',Appalachian Mountain Club,16246,Zealand Falls Hut (ZEAL5),44.195671,-71.490402,743,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59984,Hobblebush-1 (HB),467,Leaves,Increasing leaf size,2014,6,19,170,2456828,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16246,Zealand Falls Hut (ZEAL5),44.195671,-71.490402,743,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59984,Hobblebush-1 (HB),471,Leaves,Falling leaves,2014,9,28,271,2456929,9,2014,9,28,271,2456929,2,1,0,-9999
'-9999','20322',Appalachian Mountain Club,16246,Zealand Falls Hut (ZEAL5),44.195671,-71.490402,743,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59984,Hobblebush-1 (HB),483,Leaves,Leaves,2014,6,19,170,2456828,-9999,2014,9,30,273,2456931,-9999,9,0,-9999
'-9999','20322',Appalachian Mountain Club,16246,Zealand Falls Hut (ZEAL5),44.195671,-71.490402,743,NH,95,Viburnum,lantanoides,hobblebush,Plantae,59984,Hobblebush-1 (HB),498,Leaves,Colored leaves,2014,7,31,212,2456870,6,2014,9,30,273,2456931,-9999,7,0,-9999
'-9999','19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,60157,SM-001,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,4,2014,5,9,129,2456787,3,2,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,4,2014,5,14,134,2456792,6,4,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,60157,SM-001,467,Leaves,Increasing leaf size,2014,5,6,126,2456784,4,2014,6,3,154,2456812,34,9,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,467,Leaves,Increasing leaf size,2014,5,9,129,2456787,3,2014,6,3,154,2456812,34,8,0,-9999
'3','19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,71289,SM-002,467,Leaves,Increasing leaf size,2014,5,30,150,2456808,-9999,2014,6,3,154,2456812,34,2,0,-9999
'3','19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,60157,SM-001,471,Leaves,Falling leaves,2014,9,29,272,2456930,6,2014,10,13,286,2456944,7,3,0,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,471,Leaves,Falling leaves,2014,10,6,279,2456937,7,2014,10,27,300,2456958,8,4,0,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,71289,SM-002,471,Leaves,Falling leaves,2014,9,23,266,2456924,8,2014,10,27,300,2456958,8,6,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,60157,SM-001,483,Leaves,Leaves,2014,5,6,126,2456784,4,2014,10,6,279,2456937,7,22,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,483,Leaves,Leaves,2014,5,9,129,2456787,3,2014,10,27,300,2456958,8,24,0,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,71289,SM-002,483,Leaves,Leaves,2014,5,30,150,2456808,-9999,2014,10,20,293,2456951,7,17,0,-9999
'3','19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,60157,SM-001,498,Leaves,Colored leaves,2014,9,23,266,2456924,8,2014,10,6,279,2456937,7,3,0,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,498,Leaves,Colored leaves,2014,5,27,147,2456805,6,2014,6,3,154,2456812,34,3,1,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,69415,SM-003,498,Leaves,Colored leaves,2014,9,29,272,2456930,6,2014,10,27,300,2456958,8,5,1,-9999
"'3,-9999'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,61,Acer,saccharum,sugar maple,Plantae,71289,SM-002,498,Leaves,Colored leaves,2014,8,19,231,2456889,12,2014,10,20,293,2456951,7,11,0,-9999
'-9999','19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,AB-001,371,Leaves,Breaking leaf buds,2014,5,1,121,2456779,3,2014,5,9,129,2456787,3,4,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,AB-002,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,4,2014,5,12,132,2456790,2,3,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69413,AB-003,371,Leaves,Breaking leaf buds,2014,5,2,122,2456780,1,2014,5,12,132,2456790,2,4,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69417,AB-004,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,4,2014,5,12,132,2456790,2,3,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69427,AB-005,371,Leaves,Breaking leaf buds,2014,5,6,126,2456784,4,2014,5,12,132,2456790,2,3,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,59854,AB-001,467,Leaves,Increasing leaf size,2014,5,6,126,2456784,4,2014,6,3,154,2456812,34,9,0,-9999
"'-9999,3'",'19057',Teatown Lake Reservation,16257,Teatown Lake Reservation,41.211025,-73.826889,696,NY,79,Fagus,grandifolia,American beech,Plantae,69408,AB-002,467,Leaves,Increasing leaf size,2014,5,6,126,2456784,4,2014,6,3,154,2456812,34,9,0,-9999
